2.030166876848586798e+08
2.030112214413143694e+08
2.030050705183217525e+08
2.029979637032526731e+08
2.029897730858678818e+08
2.029801993911440670e+08
2.029693252839514911e+08
2.029568933676820695e+08
2.029424779795035720e+08
2.029260723211095631e+08
2.029074340353664756e+08
2.030190084416774511e+08
2.030136485620661676e+08
2.030076195103104711e+08
2.030006566119006574e+08
2.029926029198663533e+08
2.029832204805765748e+08
2.029725792924040258e+08
2.029603761342703998e+08
2.029462260038175285e+08
2.029301265631480217e+08
2.029118101335399449e+08
2.030213614905212522e+08
2.030161230701780021e+08
2.030101899871757925e+08
2.030033649851207733e+08
2.029955058603849709e+08
2.029862964062965214e+08
2.029758398908023834e+08
2.029638746037241817e+08
2.029500129601405561e+08
2.029342236870098412e+08
2.029162160346839428e+08
2.030236778632173240e+08
2.030185444452072382e+08
2.030127293079066277e+08
2.030060435499969125e+08
2.029983085071302056e+08
2.029892894262272716e+08
2.029790624047588110e+08
2.029673494144803584e+08
2.029537261300967932e+08
2.029382320399854183e+08
2.029205810683528185e+08
2.030259180611218810e+08
2.030208857161354423e+08
2.030152014261894524e+08
2.030086445956868231e+08
2.030010846659872532e+08
2.029922379827205837e+08
2.029822240791889429e+08
2.029707145172781348e+08
2.029573781069358289e+08
2.029421665145561695e+08
2.029248439424791634e+08
2.030281080598473251e+08
2.030232001666159034e+08
2.030176249223209620e+08
2.030111993446943164e+08
2.030037832837385833e+08
2.029951308273237944e+08
2.029852957533877194e+08
2.029740169006290734e+08
2.029609215762787163e+08
2.029460090454522669e+08
2.029289967897132635e+08
2.030302302075626552e+08
2.030253924158642888e+08
2.030199347774962485e+08
2.030136333205699921e+08
2.030063561631511450e+08
2.029978626277143657e+08
2.029882258684600592e+08
2.029771776382114589e+08
2.029643284995740950e+08
2.029496993174533546e+08
2.029329842437981069e+08
2.030322697543544769e+08
2.030275424048492908e+08
2.030221871562120020e+08
2.030160245888681710e+08
2.030088794995745122e+08
2.030005613435487747e+08
2.029911104272098243e+08
2.029802779974409938e+08
2.029676881271465719e+08
2.029533346208021939e+08
2.029369549754122198e+08
2.030343089184903800e+08
2.030296738085904717e+08
2.030244329783842266e+08
2.030184184470282495e+08
2.030114258514563143e+08
2.030032672005444169e+08
2.029940202297803164e+08
2.029834437984295189e+08
2.029711093579561710e+08
2.029570486961702406e+08
2.029410230697446465e+08
2.030363882721418142e+08
2.030318738441297412e+08
2.030267588550613225e+08
2.030208289685627222e+08
2.030140019408522844e+08
2.030060414388633072e+08
2.029969645184941888e+08
2.029866026117770374e+08
2.029745402310193777e+08
2.029607715780417323e+08
2.029450831101959348e+08
2.030384584335246086e+08
2.030340361497178376e+08
2.030289993586341143e+08
2.030232343083579540e+08
2.030165343505237699e+08
2.030087292846784890e+08
2.029998567038040459e+08
2.029897006502238512e+08
2.029778704123720229e+08
2.029644037387434244e+08
2.029490266006174684e+08
